연도,시도,행정구,교육지원청,학교급,고등학교유형,학교세부유형,학교명,본분교,설립,상태,지역규모,학교개교일,우편번호,도로명주소,전화번호,팩스번호,홈페이지,학생수,도서관(실)수,좌석수,장서수,Unnamed: 22,Unnamed: 23,사서,사서교사,직원(사서자격증보유여부),Unnamed: 27,Unnamed: 28,예산액(단위:원),Unnamed: 30,Unnamed: 31,좌석당학생수,1인당장서수
2024,경남,사천시,경남,고등학교,일반고,일반고등학교,삼천포고등학교,본교,사립,기존(원)교,중소도시,19510918,525-51 ,경상남도 사천시 벌리6길 77 (벌리동. 삼천포중고등학교),055-835-4685,055-835-4686,http://samcheonpo-h.gne.go.kr,421,1,45,13641,13641,0,0,0.0,1,1,0,29100000,21200000,7900000,9.4,32.4
2024,경남,사천시,경남,고등학교,일반고,일반고등학교,삼천포여자고등학교,본교,사립,기존(원)교,중소도시,19530415,525-60 ,경상남도 사천시 삼상로 19 . 삼천포여자고등학교 (동금동),055-833-1264,055-835-1264,http://samcheonpo-g.hs.kr,395,1,52,7920,7840,80,0,0.0,0,0,0,22430000,20000000,2430000,7.6,20.1
2024,경남,사천시,경남,고등학교,일반고,일반고등학교,용남고등학교,본교,사립,기존(원)교,면지역,19680305,525-37 ,경상남도 사천시 용현면 선진길 24 . 용남고등학교 (용현면),055-854-4283,055-854-3155,http://yongnam-h.gne.go.kr/,439,1,60,14446,14433,13,0,0.0,1,1,0,12684000,10296000,2388000,7.3,32.9
2024,경남,사천시,경남,고등학교,특성화고(직업),농림업고등학교,경남자영고등학교,본교,공립,기존(원)교,면지역,19520601,525-23 ,경상남도 사천시 정동면 옥산로 143 . 경남자영고등학교 (정동면),055-855-0223,055-852-1453,http://gnjayeong-h.gne.go.kr,273,1,34,8816,8795,21,0,0.0,0,0,0,21600000,13600000,8000000,8.0,32.3
2024,경남,사천시,경남,고등학교,특목고,공업고등학교,삼천포공업고등학교,본교,공립,기존(원)교,중소도시,19670415,525-61 ,경상남도 사천시 신항로 63 (동금동. 삼천포공업고등학교),055-834-8602,055-834-8603,http://samgong-h.gne.go.kr,293,1,42,12366,12361,5,0,0.0,1,0,1,19000000,18000000,1000000,7.0,42.2
2024,경남,사천시,경남,고등학교,특성화고(직업),상업고등학교,사천여자고등학교,본교,사립,기존(원)교,읍지역,19670304,525-18 ,경상남도 사천시 사천읍 옥산로 47 (사천읍. 사천여자고등학교),055-852-2612,055-852-0903,https://scgh-h.gne.go.kr,164,1,40,13278,13207,71,0,0.0,0,0,0,13300000,11300000,2000000,4.1,81.0
2024,경남,사천시,사천,초등학교,,초등학교,곤양초등학교,본교,공립,기존(원)교,면지역,19110601,525-04 ,경상남도 사천시 곤양면 성내로 25 (곤양면. 곤양초등학교),055-853-0120,055-854-0649,http://gonyang-p.gne.go.kr,63,1,35,11795,11775,20,0,0.0,1,0,1,16035000,11500000,4535000,1.8,187.2
2024,경남,사천시,사천,초등학교,,초등학교,남양초등학교,본교,공립,기존(원)교,중소도시,19280401,525-47 ,경상남도 사천시 문화안길 23 (죽림동),055-834-3192,055-834-4986,http://4000namyang-p.gne.go.kr,100,1,26,11204,11155,49,0,0.0,0,0,0,17232000,11976000,5256000,3.8,112.0
2024,경남,사천시,사천,초등학교,,초등학교,노산초등학교,본교,공립,기존(원)교,중소도시,19870425,525-66 ,경상남도 사천시 동금로 71 (동금동.노산초등학교),055-832-3601,055-835-1803,http://nosan-p.gne.go.kr/,242,1,50,11936,11699,237,0,0.0,1,0,1,20840000,15600000,5240000,4.8,49.3
2024,경남,사천시,사천,초등학교,,초등학교,대방초등학교,본교,공립,기존(원)교,중소도시,19800801,525-56 ,경상남도 사천시 각산로 88 . 대방초등학교 (서동),055-833-3041,055-835-1804,http://daebang-p.gne.go.kr,68,1,36,10082,10042,40,0,0.0,1,0,1,11149000,9761000,1388000,1.9,148.3
2024,경남,사천시,사천,초등학교,,초등학교,대성초등학교,본교,공립,기존(원)교,중소도시,19610403,525-53 ,경상남도 사천시 좌룡1길 15 (좌룡동. 대성초등학교),055-833-2801,055-835-1806,http://daesung-p.gne.go.kr/,226,1,50,14768,14752,16,0,0.0,1,0,1,23838000,16650000,7188000,4.5,65.3
2024,경남,사천시,사천,초등학교,,초등학교,동성초등학교,본교,공립,기존(원)교,면지역,19460422,525-21 ,경상남도 사천시 정동면 동계길 45 (정동면),055-852-2041,055-852-2084,http://d-s-p.gne.go.kr,832,1,27,16967,16923,44,0,0.0,1,0,1,33815000,24300000,9515000,30.8,20.4
2024,경남,사천시,사천,초등학교,,초등학교,수양초등학교,본교,공립,기존(원)교,읍지역,20070901,525-21 ,경상남도 사천시 사천읍 옥산로 60 (사천읍. 수양초등학교),055-855-7102,055-855-7103,http://suyang-p.gne.go.kr/,387,1,50,22421,22421,0,1,1.0,0,0,0,24658000,17200000,7458000,7.7,57.9
2024,경남,사천시,사천,초등학교,,초등학교,문선초등학교,본교,공립,기존(원)교,중소도시,19460504,525-60 ,경상남도 사천시 삼상로 25-12 (벌리동),055-830-1804,055-835-1802,http://munsun-p.gne.go.kr/,625,1,30,17553,17553,0,0,0.0,0,0,0,32450000,22750000,9700000,20.8,28.1
2024,경남,사천시,사천,초등학교,,초등학교,사천초등학교,본교,공립,기존(원)교,읍지역,19110601,525-17 ,경상남도 사천시 사천읍 읍내로 59 (사천읍. 사천초등학교),055-852-2607,055-852-7280,http://sacheon-p.gne.go.kr/,300,1,34,19346,19146,200,0,0.0,1,0,1,21200000,15500000,5700000,8.8,64.5
2024,경남,사천시,사천,초등학교,,초등학교,삼성초등학교,본교,공립,기존(원)교,면지역,19540401,525-36 ,경상남도 사천시 사남면 사남로 1074 (사남면.삼성초등학교),055-854-3852,055-854-0039,https://scsamseong-p.gne.go.kr/scsamseong-p/main.do,561,1,48,15150,15140,10,1,1.0,0,0,0,27722000,19900000,7822000,11.7,27.0
2024,경남,사천시,사천,초등학교,,초등학교,삼천포초등학교,본교,공립,기존(원)교,중소도시,19170312,525-57 ,경상남도 사천시 각산로 10 (선구동. 삼천포초등학교),055-833-9992,055-835-1801,http://samcheonpo-p.gne.go.kr,81,1,24,11853,11800,53,0,0.0,0,0,0,15960000,12740000,3220000,3.4,146.3
2024,경남,사천시,사천,초등학교,,초등학교,서포초등학교,본교,공립,기존(원)교,면지역,19240910,525-43 ,경남 사천시 서포면 나분이길 9 (서포초등학교),055-853-1028,055-853-1024,http://seopo-p.gne.go.kr,50,1,36,9610,9518,92,0,0.0,0,0,0,16000000,13000000,3000000,1.4,192.2
2024,경남,사천시,사천,초등학교,,초등학교,곤명초등학교,본교,공립,기존(원)교,면지역,19440401,525-01 ,경상남도 사천시 곤명면 완사3길 61 (곤명면. 곤명초등학교),055-853-2223,055-853-4222,http://gonmyeong-p.gne.go.kr/,28,1,18,7569,7569,0,0,0.0,0,0,0,15209000,11080000,4129000,1.6,270.3
2024,경남,사천시,사천,초등학교,,초등학교,용산초등학교,본교,공립,기존(원)교,중소도시,19380601,525-49 ,경상남도 사천시 삼상로 223-31 (봉남동. 용산초등학교),055-832-3789,055-835-1805,http://ysan-p.gne.go.kr,296,1,40,16080,15726,354,0,0.0,1,1,0,23450000,17200000,6250000,7.4,54.3
2024,경남,사천시,사천,초등학교,,초등학교,용현초등학교,본교,공립,기존(원)교,면지역,19261005,525-39 ,경상남도 사천시 용현면 진삼로 628 (용현면. 용현초등학교),055-834-0006,055-834-1238,http://yonghyun-p.gne.go.kr,218,1,43,12321,12211,110,0,0.0,1,0,1,16940000,15600000,1340000,5.1,56.5
2024,경남,사천시,사천,초등학교,,초등학교,정동초등학교,본교,공립,기존(원)교,면지역,19310910,525-23 ,경상남도 사천시 정동면 대곡1길 25 정동초등학교,055-852-1024,055-854-0078,http://sjd-p.gne.go.kr/,219,1,30,14970,14970,0,0,0.0,1,1,0,22010000,16000000,6010000,7.3,68.4
2024,경남,사천시,사천,초등학교,,초등학교,축동초등학교,본교,공립,기존(원)교,면지역,19280501,525-10 ,경상남도 사천시 축동면 운계길 59-20 (축동면. 축동초등학교),055-852-5006,055-854-0838,http://chukdong-p.gne.go.kr,52,1,20,10695,10674,21,0,0.0,0,0,0,14366000,10500000,3866000,2.6,205.7
2024,경남,사천시,사천,초등학교,,초등학교,사남초등학교,본교,공립,기존(원)교,면지역,20100901,525-33 ,경상남도 사천시 사남면 조동길 49-28 (사남면),055-855-8011,055-855-8018,http://sanam-p.gne.go.kr/,936,1,41,18381,18374,7,0,0.0,1,0,1,32940000,24000000,8940000,22.8,19.6
2024,경남,사천시,사천,중학교,,일반중학교,곤양중학교,본교,공립,기존(원)교,면지역,19540601,525-04 ,경상남도 사천시 곤양면 광포만로 21 (곤양면. 곤양중학교),055-853-0011,055-854-0038,http://gonyang-m.gne.go.kr/,40,1,20,8155,8133,22,0,0.0,0,0,0,9635000,4200000,5435000,2.0,203.9
2024,경남,사천시,사천,중학교,,일반중학교,사천중학교,본교,공립,기존(원)교,읍지역,19380521,525-17 ,경상남도 사천시 사천읍 동문로 20 (사천읍. 사천중학교),055-854-2734,055-852-2741,http://sacheon-m.gne.go.kr/,605,1,80,19365,18906,459,0,0.0,1,1,0,30436000,21996000,8440000,7.6,32.0
2024,경남,사천시,사천,중학교,,일반중학교,삼천포제일중학교,본교,공립,기존(원)교,중소도시,19550905,525-48 ,경상남도 사천시 상강청길 34 (용강동),055-835-4381,055-835-1901,http://scpjeil-m.gne.go.kr,247,1,46,14587,14513,74,0,0.0,0,0,0,22849000,17934000,4915000,5.4,59.1
2024,경남,사천시,사천,중학교,,일반중학교,삼천포중앙여자중학교,본교,공립,기존(원)교,중소도시,19820310,525-50 ,경상남도 사천시 삼상로 147 (벌리동. 삼천포중앙여자중학교),055-835-4695,055-835-1902,http://scpjungangyeo-m.gne.go.kr,247,1,62,12988,12988,0,0,0.0,0,0,0,22220000,15510000,6710000,4.0,52.6
2024,경남,사천시,사천,중학교,,일반중학교,서포중학교,본교,공립,기존(원)교,면지역,19550926,525-43 ,경상남도 사천시 서포면 서포로 293-6 (서포면. 서포중학교),055-854-1042,055-853-4682,http://seopo-m.gne.go.kr/,28,1,30,6859,6859,0,0,0.0,0,0,0,8500000,7500000,1000000,0.9,245.0
2024,경남,사천시,사천,중학교,,일반중학교,사천여자중학교,본교,공립,기존(원)교,면지역,19560407,525-23 ,경상남도 사천시 정동면 서당길 32 (정동면. 사천여자중학교),055-853-4644,055-854-9306,http://sacheonyeo-m.gne.go.kr,607,1,75,16668,16580,88,0,0.0,0,0,0,24330000,17550000,6780000,8.1,27.5
2024,경남,사천시,사천,중학교,,일반중학교,곤명중학교,본교,사립,기존(원)교,면지역,19670302,525-00 ,경상남도 사천시 곤명면 송림길 34 (곤명면. 곤명중학교),055-854-6719,055-854-2171,http://gmj-m.gne.go.kr,15,1,29,5892,5891,1,0,0.0,0,0,0,12970000,9433000,3537000,0.5,392.8
2024,경남,사천시,사천,중학교,,일반중학교,남양중학교,본교,사립,기존(원)교,중소도시,19530515,525-47 ,경상남도 사천시 진삼로 147 (송포동. 남양중학교),055-834-4615,055-834-4614,http://namyang-m.gne.go.kr,114,1,30,9108,9002,106,0,0.0,0,0,0,9994000,8100000,1894000,3.8,79.9
2024,경남,사천시,사천,중학교,,일반중학교,삼천포여자중학교,본교,사립,기존(원)교,중소도시,19460918,525-51 ,경상남도 사천시 강청길 58-19 (용강동. 삼천포여자중학교),055-835-6602,055-835-6609,http://scpg-m.gne.go.kr,248,1,30,7749,7745,4,0,0.0,0,0,0,17716000,12884000,4832000,8.3,31.2
2024,경남,사천시,사천,중학교,,일반중학교,삼천포중학교,본교,사립,기존(원)교,중소도시,19460901,525-51 ,경상남도 사천시 벌리6길 77 (벌리동. 삼천포중고등학교),055-832-7392,055-832-2584,http://samcheonpo-m.gne.go.kr,272,1,40,9452,9421,31,0,0.0,1,0,1,19000000,14000000,5000000,6.8,34.8
2024,경남,사천시,사천,중학교,,일반중학교,용남중학교,본교,사립,기존(원)교,면지역,19520501,525-37 ,경상남도 사천시 용현면 선진길 24 (용현면. 용남중고등학교),055-854-5460,055-854-3268,http://yongnam-m.gne.go.kr,676,1,80,12912,12899,13,0,0.0,0,0,0,25255000,16830000,8425000,8.5,19.1
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해가야고등학교,본교,공립,기존(원)교,중소도시,19950228,509-53 ,경상남도 김해시 경원로 98 (내동. 김해가야고등학교),055-330-1333,055-322-4449,http://ghgaya-h.gne.go.kr,717,1,32,18055,17874,181,0,0.0,0,0,0,36140000,28140000,8000000,22.4,25.2
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해경원고등학교,본교,공립,기존(원)교,중소도시,19980301,509-57 ,경상남도 김해시 우암로 18 (외동. 김해경원고등학교),055-310-3200,055-327-1506,http://gwon-h.gne.go.kr/,729,1,60,20596,20332,264,1,1.0,0,0,0,34260000,23500000,10760000,12.2,28.3
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해고등학교,본교,공립,기존(원)교,중소도시,19740311,509-34 ,경상남도 김해시 활천로24번길 29 (삼정동. 김해고등학교),055-335-3306,055-321-1491,http://gimhae-h.gne.go.kr/,617,1,50,25462,25065,397,1,1.0,0,0,0,23564000,15708000,7856000,12.3,41.3
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해대청고등학교,본교,공립,기존(원)교,중소도시,20030306,510-03 ,경상남도 김해시 번화1로 7 (대청동. 대청고등학교),055-310-5123,055-310-5103,http://ghdaecheong-h.gne.go.kr/,1119,1,37,22353,22353,0,0,0.0,0,0,0,40627000,29457000,11170000,30.2,20.0
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해분성여자고등학교,본교,공립,기존(원)교,중소도시,20040301,508-99 ,경상남도 김해시 삼계로 171 (삼계동),055-340-8600,055-331-9251,http://khbsg-h.gne.go.kr,551,1,70,29288,29220,68,1,1.0,0,0,0,23630000,20400000,3230000,7.9,53.2
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해분성고등학교,본교,공립,기존(원)교,중소도시,20030301,508-99 ,경상남도 김해시 가야로147번길 29 (삼계동.김해분성고등학교),055-331-2150,055-331-2156,https://bunsung-h.gne.go.kr/,645,1,53,23886,22794,1092,0,0.0,1,1,0,32180000,22000000,10180000,12.2,37.0
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해삼문고등학교,본교,공립,기존(원)교,중소도시,20040301,509-86 ,경상남도 김해시 번화1로 127 (삼문동. 김해삼문고등학교),055-312-0157,055-312-0159,http://sammoon-h.gne.go.kr,1104,1,40,19653,19540,113,0,0.0,1,1,0,33126000,21450000,11676000,27.6,17.8
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해여자고등학교,본교,공립,기존(원)교,중소도시,19550620,509-13 ,경상남도 김해시 향교길 9 (대성동.김해여고),055-310-3501,055-336-8084,http://kumbul-h.gne.go.kr,624,1,84,26221,25029,1192,1,1.0,0,0,0,19960000,16000000,3960000,7.4,42.0
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,구산고등학교,본교,공립,기존(원)교,중소도시,20150301,508-32 ,경상남도 김해시 가야로 311 (구산동. 구산고등학교),055-310-7650,055-323-1791,http://gusan-h.gne.go.kr/,658,1,80,12211,12211,0,0,0.0,0,0,0,32480000,22680000,9800000,8.2,18.6
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해삼방고등학교,본교,공립,기존(원)교,중소도시,20080301,508-11 ,경상남도 김해시 신어산길 17 . 김해삼방고등학교 (삼방동),055-312-8322,055-312-8325,http://ghsambang-h.gne.go.kr,622,1,68,17881,17755,126,0,0.0,1,1,0,31340000,24000000,7340000,9.1,28.7
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해제일고등학교,본교,공립,기존(원)교,중소도시,20110301,508-86 ,경상남도 김해시 분성로3번길 105 (외동. 김해제일고등학교),055-329-6011,055-724-2011,http://gimhaejeil-h.gne.go.kr,610,1,24,20016,20006,10,0,0.0,1,1,0,33097000,23317000,9780000,25.4,32.8
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해율하고등학교,본교,공립,기존(원)교,중소도시,20110301,510-14 ,경상남도 김해시 율하1로 21 (율하동),055-323-1909,055-323-1904,http://gimhaeyulha-h.gne.go.kr,1111,1,36,15241,15241,0,1,1.0,0,0,0,42167000,28050000,14117000,30.9,13.7
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해임호고등학교,본교,공립,기존(원)교,중소도시,20120301,508-86 ,경상남도 김해시 분성로3번길 77 . 김해임호고등학교 (외동),055-310-6313,055-322-1901,http://khimho-h.gne.go.kr/,444,1,36,14125,14062,63,0,0.0,0,0,0,17216000,13660000,3556000,12.3,31.8
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,장유고등학교,본교,공립,기존(원)교,중소도시,20010309,509-80 ,경상남도 김해시 월산로 77 (부곡동.장유고등학교),055-310-7914,055-313-0138,http://jangyu-h.gne.go.kr,1115,1,34,19159,19159,0,0,0.0,0,0,0,49314000,38250000,11064000,32.8,17.2
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,진영고등학교,본교,공립,기존(원)교,읍지역,19660415,508-65 ,경상남도 김해시 진영읍 여래로20번길 35 (진영읍. 진영고등학교),055-344-2700,055-343-3772,https://jinyoung-h.gne.go.kr/,771,1,36,9837,9837,0,0,0.0,1,0,1,31200000,22700000,8500000,21.4,12.8
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해중앙여자고등학교,본교,사립,기존(원)교,중소도시,19960301,509-22 ,경상남도 김해시 분성로376번길 21-22 . 김해중앙여자고등학교 (동상동),055-324-2724,055-324-2726,http://ghja-h.gne.go.kr/,344,2,80,15740,15740,0,0,0.0,1,0,1,7500000,4200000,3300000,4.3,45.8
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해영운고등학교,본교,공립,기존(원)교,중소도시,20060301,508-11 ,경상남도 김해시 인제로284번길 33 . 김해영운고등학교 (삼방동),055-310-7300,055-314-5924,http://ghyeongun-h.gne.go.kr,617,1,90,17163,16686,477,0,0.0,0,0,0,39200000,27500000,11700000,6.9,27.8
2024,경남,김해시,경남,고등학교,일반고,일반고등학교,김해수남고등학교,본교,공립,기존(원)교,중소도시,20170301,510-17 ,경상남도 김해시 율하로 381 (율하동. 김해수남고등학교),055-724-9350,055-724-9354,http://ghsunam-h.gne.go.kr/,1044,2,80,14607,14523,84,1,1.0,0,0,0,16140000,11060000,5080000,13.1,14.0
